,user_id,name,review_count,useful,cool,source_id
1751870,hkoxvRZ5WWv54liIqTw4MA,Richard,3,0,0,0
1752157,GvIbrLh1FkfbSojU1Z3vsA,John,11,6,3,0
1752243,9cllDw1Lg7ydmHLWvdcdPA,Amanda,12,4,0,0
1752373,tHURAR6SA1qP3c94ur51sg,Leila,2,0,0,0
1752870,_DbZlgm4FJ0JgCSgmwYwdA,Barry,1,0,0,0
1753323,81o3DV9HzRZn6A6rFkejMQ,Giselle,1,3,0,0
1753374,RzVBZ47EwOCmIfr_83jp9w,Just A,8,9,1,0
1753598,kuo1hpmC26XHqPdOP_2Sgg,Bryant,10,6,0,0
1753907,G7V6ariM_70FqduB9hFdpA,Travis,2,0,0,0
1754421,5cqfZSPfhwQhVCeog4YTpg,Charles,7,0,0,0
1754439,TJK3lYrTRgrFXaFq5injNw,Faye,4,0,0,0
1754584,7jXHZt4oyqEThvgKFvJZlg,Meghan,3,1,0,0
1754885,ZniGJUYBDTsosaQzqyOQlQ,Sabrina,3,5,1,0
1754931,90X_Za_cXSIUraq5m0mRfg,Segelflieger,19,1,0,0
1755060,Uu_UySxtg9HRuZHJ0x46PQ,Sarah,5,1,0,0
1755270,E3n9uDowjv5yNhTHMLvQVA,Nicole,3,1,0,0
1755634,dCX8YVh1a3JCEFhUkP-JvA,Thomas,2,0,0,0
1756019,RoJeErivU6c4tr_vba_cHw,Michael,50,32,4,0
1756043,tfQXkrioNbU3JS8q39pn4A,Bridget,1,0,0,0
1756502,Pko018vpa28nGgnofIMZEA,Peter,1,0,0,0
1756608,BK76pvnUqcLRdh-6yWAzgw,Stella,7,3,0,0
1757080,4tQ7dpSHohumr2YtJLaRZg,Destiny,2,1,0,0
1757096,943jGuVUT_UIsJBORU23sA,P,2,2,1,0
1757217,G65kJJgLNd4krZBBInufQg,Morgan,1,0,0,0
1757998,8bIkfXyrRehkEbKARzUhfQ,Lynn,6,7,1,0
1758308,j2josCqH1YpgFZ5_EULamA,Alane,4,0,0,0
1758548,h1-m4mb-SBVIpgv8uolQig,Margaret,2,2,0,0
1758569,pmkPkiYXgR6tPvDH3kBhXA,Leonard,4,5,0,0
1758847,pzd8hceT3BufMO5KGJwpZQ,John,4,5,0,0
1758906,IvTkvpzYZgqvSWbgXSzrEw,Janis,3,0,0,0
1758932,aSa9FWM-ZtJv4dheWa-I4w,Joy,3,1,1,0
1759110,AqGi3khJJ55lkX8AmC-hfQ,Kelley,1,0,0,0
1759177,Kkh5ErxpDZA3nhJLO8OAQg,Andrica,2,1,1,0
1759182,XSgKY03I03vdSg1LCidR4w,Jim,1,0,0,0
1759264,FoHtk1UDAal0_83N-ydpmw,K,2,0,0,0
1759477,WVBK0gvoFFqepnUeSDVkJA,Samrat,21,11,6,0
1759604,wLvjhYl6cH5UQocJzlOx7A,Mad As,2,2,0,0
1760371,epAtI7YcQzl4wvmPCqmLww,Sarah,9,1,1,0
1760784,PC3DGbhdDmZhCAE128NwQw,Robert,15,13,0,0
1760804,WPLA9g6vBURulNnhvcgP-A,Keith,2,0,0,0
1761092,RLLKKzg6xVDTT5w0xr8Mxg,Jo,17,11,8,0
1761541,-sx_M_ukyYW-s4azE1eZZg,Ellie,53,22,8,0
1761941,snIaGZl3CFm8OxZiuR9UCw,Mary,3,1,0,0
1762524,wT48xfgG43G99RFqc35ZdQ,Yiming,2,1,0,0
1763029,VRCVfXqm_JvwJPiNtGCkQQ,Denis,3,12,0,0
1763289,fqYIB6NJtnBEUgQHbXaEwA,Eliana,2,1,0,0
1763532,UzQsjra3NuYr_WX0TSgwnw,Alexis,4,1,0,0
1764330,8ktqHA6VKs6zIKjVoOt9FA,Mahesh,5,1,0,0
1764369,Gajqe_avC3v6fQRfMwBOiw,Todd,9,2,2,0
1764482,_YnyFpRqBDn6NSc9RySR8A,Ann,7,14,1,0
1765369,zltL0JEaj5vXYn3x98uWDw,Angela,1,0,0,0
1765597,qOPnRsQY_bXUj1TgaruY1Q,Amy,1,0,0,0
1765701,6nbFTTgvUnWU49gCMAaUuQ,Trevor,9,2,1,0
1766038,AUgOq-yvPFtQ-1UqYFCTYg,Keren,2,0,0,0
1766105,P7FODxx7_2wYfcHdY0fyXw,Travis,7,4,0,0
1766353,TPQcROc8z-cfDpAshnDEtw,Mel,7,8,3,0
1767119,lEEuC65yU3fY7TsuHQaAtQ,Alexandra,2,3,0,0
1767162,Zahg8gkKGCMo_XsPniTUmQ,Josh,32,8,0,0
1767400,fezpCRXFYMUIi2MOuo4v_A,Mercy,65,40,10,0
1767429,KIHZ__dDvbA5nqzUy4dC8A,Lauren,1,0,0,0
1767854,V8H1JBINCQ_puZAf3OvYUA,Mars,22,16,2,0
1767894,ndNpabHjKlHu9Ux8tAr1sw,M,1,0,0,0
1767914,pXk015Ypw3jyE7sNSEzHCQ,Jennifer,11,24,3,0
1768056,AWZPFGtVHzZXK3cGheI7kA,Ayanna,1,0,0,0
1768089,aZW_JPoLj2rLCmt_bBXxhQ,Jocelyn,3,1,0,0
1768091,XmUf_L72XtV4QefiLdxN-g,Ben,1,4,0,0
1768727,PdHKHYM_OTkUFv_qLDv6Rg,Lina,12,11,2,0
1768886,Bfd_bxluGo37F0lomdhhlg,Rich,21,3,2,0
1768944,Xmf9cMv3qWhkPVtZZ4SR7A,Renee,2,0,0,0
1768990,qqolOjZBWk3iBD9AeO2RdA,Kim,8,7,1,0
1769305,mztRpEBKKqN6ZK_Y1NfoAA,Dean,2,0,0,0
1770363,_ygXuTzYmto08nifb1xDZg,Amanda,3,2,0,0
1770513,qUznZwci6RkYUG3iD4PW0Q,Ron,31,10,0,0
1770927,RyDaKhIurjZtgJtGtqQI8w,Jennie,9,4,0,0
1771402,FEk9wqae0KeYLcIcJ1jRtg,Marsha,1,2,1,0
1771472,aYsIANr8rWjg4e8NeJAeLw,Sharon,22,10,1,0
1771990,dzswoHa26FsGntGskGnvwA,Julie,4,1,0,0
1772065,9tg086V0REgqLlnzOTefQw,Tnarg,17,20,6,0
1772099,eoK42sNJc-lNGPHY97A1cg,Scott,51,56,3,0
1772364,RiBAv2nb77X4ie5rfBxh1A,Austin,1,0,0,0
1772786,0p_HrmCUh7Yr6W4lKKiuwA,Bob,6,3,3,0
1772851,d4jT9MHR3n6EhNd4VhXYng,Ray,3,0,0,0
1772958,OxPUSCwSCERBm-zy0IoiLg,Gabrielle,4,1,0,0
1773018,qXNpfyjPobjWn_I0fuZ4-A,Rebecca,17,20,2,0
1773946,Dp6eD4rK5T-ytbFhm6hRkw,Rachelle,1,0,0,0
1774501,dnm3MMgcsHi6uZppJu9BGg,Jamie,1,0,0,0
1775155,NO2tF7pjvyTYCC2OeFezZw,Karen,16,30,4,0
1775258,W2hny0F9mQMPjx9tFjdoKA,Laser,15,0,1,0
1775293,NGcTJ-9j9mX4PO0_nDfUzQ,Geoff,1,0,0,0
1775522,wEk3XLBPV9HZW8RiCQwPtA,Andrew,3,3,0,0
1775616,IxBV254rT6as3RTXxek-6w,Matt,9,17,4,0
1775821,S0dwipvnioHEc5Rw3CEhXw,Patty,2,0,0,0
1775858,58cJXR_gIUcvCG7wvHWF3g,Pat,3,6,0,0
1776431,JdXYtyR2FwStxrZ6ZQ8nWA,Jennifer,7,1,1,0
1776645,agMBc_mSAOMVCUlG7h31SA,Emy,3,2,0,0
1777112,uThB5HWJdEPxwTA5DWMyMQ,Laura,1,0,0,0
1777313,Zts89n7FhwJFhxSRr3QUXA,Brian,1,0,0,0
1777835,7x63QV7X69bJDO-qQNuzYQ,Chris,29,14,4,0
1777993,XYm4tUIj7hdr0CI0OJ92aQ,Richard,3,0,0,0
1778019,YNUlQESK2D6TYDZ6AR4DnQ,Shawn,1,2,0,0
1779020,ubjuFo9yecMUph1PdeP7yw,Rover,12,7,1,0
1779718,nSCDXDORAM2Yyczx2PhLOQ,Todd,1,0,0,0
1779946,4G9sIMjSkUVot0gJS2EWAw,Brandie,23,12,1,0
1780003,aBbJ6ZE90xvTzsdno90p2Q,Halle,2,0,0,0
1780200,_0r_7Im2VXx1nubHKQAl1A,Susan,13,1,0,0
1780296,jSrc-yvjgZA-wkiG-Jz92Q,Ryan,2,0,0,0
1780441,URCUIc1hXu8iy7v0NPrVGg,Stephanie,2,1,0,0
1781271,P7jYBSje9kCgDhdZwFYJQA,Courtney,1,0,0,0
1781468,ws0M7xwfTTlPZyygxWawKA,Jewel,1,0,0,0
1781569,QD-pI-Y96Z9hAPiq2ak_wQ,David,1,0,0,0
1781648,hJWUXd_0nirL6F6vszpbuw,Patrick,5,3,0,0
1781739,XH8HK2fhb5i_E-65mkcb0Q,Ben,1,0,0,0
1781753,GVeg3uLGU4NHlLbHZbQzTQ,Andrew,3,0,0,0
1781962,dfn_FjiDJi3C7dHGVKWWrQ,david,5,8,2,0
1782199,oI1IGCSCpbCvn9S7NVOLuQ,Caleb,4,0,0,0
1782279,7lIEU0CGEVQq_hdxqSi2Jw,Jen,1,0,0,0
1782367,j8deig0Pjqi3k_OeAh1FQw,Rob,2,1,0,0
1782630,d_lIE3wNSgGgGmy3d_8q5w,Abraham,15,23,1,0
1783281,HMe8UMBSyFn-uBsLc1HgEw,Andy,6,5,0,0
1783448,c71Oe4ZTXXF6_LQNMnMREw,Jen,2,0,0,0
1783861,2HTPcb_2XFDl0IjF6gh8og,Jennifer,4,7,3,0
1783941,UB1HcLKqSe5g9r0e8lol9A,John,21,11,1,0
1784527,RzBPF01nh6VXKiooDlX76Q,LaTerria,3,4,1,0
1784556,N6eB7rkViOdnTeCGGndVQg,Leiv,14,3,0,0
1784561,sB2wASodaISlmAyxSPFGFA,Carol,1,1,0,0
1785284,hP6RrUd8whNwtBzJeTw8EQ,C,59,24,2,0
1786221,J4UWNZzgboTRWnWhSdsvxA,Avehail,1,0,0,0
1786438,mruk8YZq713vHZ45rd4iaQ,Pauline,1,0,0,0
1786570,DjMQ4-2CKdISxP64ArKhQQ,Jill,5,2,1,0
1786693,9DBZPBYpvT2_57fnIOYVDA,Lauren,1,0,0,0
1786765,MAYtWTRmIfR5g7ub2f_s1Q,Tim,1,0,0,0
1787396,Z95OSL0O122aymCyfHfD_A,Robert,8,5,0,0
1787487,tC3jLCmL5qDLfRBGmWR2ag,Cari,27,18,3,0
1787799,aEQilDyfltBkjgzKsb1vfg,Maura,5,0,0,0
1788046,i0HC8ma_FZs-FKaZ4wtXXQ,Sabrina,1,1,0,0
1788657,8UQmmJ1q2BdUqCKehZGhyw,Elena,4,4,0,0
1789403,AE_UUPM8ndV20J1ax615Fg,Jin,15,19,15,0
1789730,HbD8YgKBbRc16xvyL2MF7Q,Chaviva,307,896,452,0
1790499,KoP-Eml1M5-4hOnKdWhHqg,Char,19,63,8,0
1790673,0G7GlX4DCsxzBvaWS44j-Q,Danny,8,26,3,0
1790796,3UYOuzqERnACagzSbiQnRQ,L,6,17,1,0
1791037,BD2j7J6hBythUnq2BJ8BZQ,Stephanie,5,50,1,0
1791436,HkB7AbHg0HHXM0agBFKWkA,Christa,8,2,0,0
1791458,t0Rhjar1S7dif31au8g8Zw,Fabiola,27,12,4,0
1791568,F1d6d7TikbHTzUlabw3BwQ,Larry,44,22,8,0
1791798,-gKm660OXa1FajFhht1tww,Sandor,7,4,1,0
1792166,nvt6xHzB6I5lIiTyyRWpjQ,Mike,79,68,11,0
1792888,iqIByYdxeAFyL9qPQHFQDg,Clare,39,34,18,0
1794707,3nZ4oBlTUdM_ssYcb5BY8w,Sixia,48,43,12,0
1795319,ZERMuEu6oxckRarDnOBovQ,Karina,2,0,0,0
1795336,kAzTGemBjTGywDHjlP8RGw,Chrystal,7,6,2,0
1795901,eUOqVGdGF0_jz8jt9h9yjg,Aidan,6,18,1,0
1795933,ZIhWoxm2C4VRTW9TG3btOg,Rabee,72,88,12,0
1796344,mctOZg54DetDmpcekMrP1w,Michael,5,6,0,0
1796442,CPwVXyHnGk8D3ebKW77QtA,Deya,592,540,205,0
1796450,Xgv9nN5TK4JMWLwVGy3APg,Stephanie,62,136,57,0
1796948,iGjp_GLKS0nSA-tyjgYXKQ,Daniel,47,96,21,0
1797067,Lpd3lqdCL4Lpibqqku2sYw,B.,26,46,3,0
1797090,0J4KacCTVWFJ3ZYLj-ADmw,Sue,14,25,3,0
1797326,gvpZM6EzlfkMMmMrfKz4KA,Marcie,29,21,5,0
1797340,ow4O-WImxvK68KBKYqUTzw,Yue,58,51,9,0
1797346,fzHeGWjRI84nWOESCiC9XQ,Cara,2,0,0,0
1798084,ImKY2ga_dc957_xgcXkdrg,Rachel,161,181,30,0
1798287,Ntuvfka4Uc9zl5IZO_k9dQ,Erik,3,4,1,0
1798327,HoNhMvLEiqL1hHho3RJKtQ,Celeste,8,6,1,0
1798491,xWfNgKUkGvO1CXBJbuZcEA,Ana,6,4,0,0
1798504,4zcBEF38AZrhK3DeDVqkIA,Tim,15,22,10,0
1798507,X3VXMdgK1CJ0FCCwQR5xYA,Tim,13,19,1,0
1798508,30gNXo3pVINS0-JnVjvPeQ,Laura,52,58,39,0
1798559,jvIT1Wv1oLzjetkmBuvKjQ,Jen,67,52,18,0
1798628,Qu-PRQhJq-xQtHyVsIZX3g,Heidi,2,0,0,0
1799328,41Mhl0tW4BCdZ36dx_SkMw,Nicole,4,13,1,0
1799409,jq_AT9fRq1LZXK1YMsXO_w,Alex,19,5,6,0
1799503,R7RvBKFnWX8_T4rTgzEDTA,Annabelle,23,35,3,0
1800060,Fzy9qg__vMuidTP803YZ7g,Trina,14,25,8,0
1800079,1JMd9R-3XcB6231rw2IPVw,Candace,15,1,0,0
1800264,kS0VSFq8EFL_L9B0_qtuEA,Nikki,91,191,40,0
1800773,GnaJORGryNN3DvsNln8OPw,Jameson,83,103,23,0
1801030,HMNGPtB2W8WRoQWcr6Y5BA,John,14,26,5,0
1801353,C_AS7ziN8Jzxvv-Sjbf0yg,Jean-Marc,32,26,8,0
1801420,-0bOQDd2RkPXqrSa9Wgp5w,Sabline,9,13,2,0
1801432,Q1VAfVga88Ul7dMhlumtJg,J,56,110,19,0
1801440,J14d2obsUtDh4F6X1LvoNw,Alice,9,0,0,0
1801770,pi9qEd75Eeqq_Pk95r0d0Q,Mimi,118,244,44,0
1801931,keJIKWRrrB7WwC4qyEb4uw,Diana,41,28,17,0
1802029,SPDRWtsbKXPADn6KPd5wGA,Matthew,7,9,5,0
1802443,nDnchQOHwMLOSHbe8FjEag,Dreanita,24,15,2,0
1802545,ahfdM-vbjiy9yU94qKs83Q,Alexa,5,1,1,0
1802962,xmnc3gMx2NySnf3quK6wGQ,J,5,4,0,0
1802989,rE-9Q444ZCzPQANUxF4fog,Arash,6,2,0,0
1803007,3HF931yoU65xS4HnPwGUoA,Dion,25,46,9,0
1803426,KtfsrTGU9oZlBfGwfe5dkw,Herb,1,1,0,0
1803478,mqzKLdyhInw0SYfz_ztPgA,Charles,1,1,0,0
1803588,A6CflYJQPTwRX14HuWr2aQ,Dani,152,225,33,0
1803890,3TbRwVJay5tx9mKsYka_qw,Nick,16,12,2,0
1803952,ArlVshlfHeIiRtY0PzdDUA,Effie,40,19,10,0
1804100,0KWzswLqbzxt6TIeEW-sHg,Travis,216,732,266,0
1804546,Xgw1DvmgJ2w_LA24qkjvuA,Caleb,3,0,0,0
1804802,60YygprFtZygN1lA4CHieQ,Michelle,184,744,530,0
1805131,wvDwEFLAQ9oIpK5F2QhC4w,Beatriz,45,29,8,0
1805189,ct2VPdUn0AdCOuDu2UCM-g,Alan,1,0,0,0
1805290,MMPTDiEYXOfDfTuKJJYn6A,Patryc,25,3,2,0
1805324,0ZQVaTBTWijh3KVirKfMOw,Joseph,14,5,3,0
1805409,5FtHx0WQYPawOQf1AVJVkg,Crystal,6,2,0,0
1805415,6EZ4d7MNhfpsuo7Iv4zOgQ,Natalia,24,46,15,0
1805522,9msOxfwpsWs5WaWExd7d5g,Rod,1,2,0,0
1805654,uKXXJKHFlsZMwMQyaJ4xpw,John,5,4,0,0
1805699,o0PHKhyUuH7L1tHBixL73Q,N,2,1,0,0
1806104,0VsP4m2HPx19LpqtbJde5A,Angeline,104,81,19,0
1806222,Iso6F11o-W4g6d7OUEaMng,Scott,59,47,9,0
1806293,EIHLTv9rw6u-YI7dajG7-g,Angela,89,129,62,0
1806327,Hf_hQ_Vryt-lb5hv1UYqUw,Nick,9,5,7,0
1806717,47byL_nkVdIH0QWQoqCOpQ,Jon Paul,14,16,4,0
1806897,PKDYBLNxb1AeEJbUc11wrQ,Crystal,30,14,4,0
1807351,zVUaJHT0jGeCNHSWYYiH7A,Fallon,2,0,0,0
1807634,1F4dhw_fZxjPYNic7-okhA,W,55,129,30,0
1807644,i3Qd-ubYTYj6lQi38BvY5w,Marie,8,9,6,0
1808262,PSFV_xk4Yjntmo96oZACVw,Stormy,21,1,1,0
1808910,Ugpa2XVOnXl9VbKPF6Yp3w,Monica,15,14,3,0
1808956,t9cU9KB8LnyF2I3JSE3Lhw,Dalton,9,21,2,0
1809074,GcJcydUSeMdaIZUC8jsTNQ,Bronwyn,11,11,1,0
1809135,veU3mhOn8kF87VfE_JvKlg,Matt,43,19,11,0
1809575,7O_tDCHaSwBYhCgL3pVTHQ,Federica,13,5,3,0
1809604,5YOOLBtON51IuGn1-SV4hg,Michael,2,0,0,0
1810129,Wn8XS0TENdtGBHksVtJviQ,Kara,28,28,6,0
1811284,0bC4NzaYYSQy9rg_yme05Q,Tam,6,5,1,0
1811504,KKhzVKUcIRXUo2Hkx74Ydw,Chen,3,6,1,0
1812069,t7Im_SqcBXn88RqpNZy95Q,Jake,1,1,0,0
1812656,oRV9bIz3a3o3gRqxEuEjDQ,Faith,8,2,1,0
1812657,O-Pg69oJqFkhi9iiA68Fag,Aaron,77,47,15,0
1812775,1muW8sz5xKRCC1hPjeT0hg,Judy,25,24,1,0
1812834,p8CItAUaw4rl12yGXF53-w,Barbara,24,22,8,0
1812913,mfFsJebazc_g9kHoUBke4A,Britni,18,14,2,0
1812949,jU6iBCIZ6QAQk2NxH9qEgw,Chloe,4,4,0,0
1813095,K63AbiKNULZ-YKJ1KS_cWA,K.,54,32,15,0
1813225,lugAKkkRb3DAuIBnI0-VVQ,Vin,32,31,7,0
1813331,GyHqiUJB20GwP1ECwgSYDQ,Cyndi,1,2,0,0
1813452,v1XunAagV9s8WAJDufj1KQ,Justin,7,5,0,0
1813690,SHRP72Zo0TU380MFtG1NYw,Emily,20,12,2,0
1813747,jGqXkV7RNyEVr-_TLQg-gw,Kelsey,2,0,0,0
1813846,0UBC7gX8d6H5rG7uvatW5w,Hailee,1,0,0,0
1813865,pJaqtRwNAwN5esCvJQVeCA,Sarah,3,6,1,0
1814131,gb9JOkrGMcXgPZ1Skmk2yA,Ben,41,32,11,0
1814400,V2EG9XZ_HGwImDmTXPTJcw,Tiffany,2,0,0,0
1815355,pLyWoNFxYXXYW88dsIR--w,Stephen,10,5,2,0
1815524,cae_ENc57eKXME1MKYiEcw,Dawn,22,8,0,0
1815567,-7Dqzq510lsbMQh4gzuB2Q,Lark,9,0,0,0
1815568,lKupyw3KJ69o8EKMcZtn1g,Alex,41,62,47,0
1815947,2V1fyOfVsxuyoDb-jlblPA,Deanna,5,6,0,0
1816265,1wzqDZSkcBPgAMxEpRb8Xw,Diana,7,0,0,0
1816508,nP1oUIo_dQPXSCft7S9sLQ,Diana,1,1,0,0
1816583,iobi3CnVy3eUL_BmSEEUuA,Megan,4,1,0,0
1816627,kLv4Q51-eLKNIMMjiGMykA,Samantha,30,48,4,0
1816926,dsxvzkWSlBtXAS4v0WTTpA,Terrie,2,0,1,0
1817071,Y3BFBcEs7-c1Gtt7d0jBeQ,Tobi,16,12,1,0
1817108,ccnCLK6eTC53u0q7ZDCHzA,Violette,27,39,4,0
1817358,G9MRDM_qKJ_-7mIIHm53JQ,Andrea,7,6,2,0
1817473,GD-Yr0MiTMx2gHVExtRbCg,Staci,21,14,1,0
1817818,2dwH6x5JTFWsRIEpWniS6w,Aaron,20,23,4,0
1817904,k69E8eABoTNVXQtzlw1G3A,Ed,4,0,0,0
1818115,gGKckfJI4dNFIn6jfi3Yzg,Sarah,2,0,0,0
1818204,TWB7A0rKBlnp-TXedD83wA,Lex,23,6,2,0
1818234,w_Eh88-Y-WHEiPvLQ6Vycw,Arturo,2,0,0,0
1818362,tQJHNMvUzSIh4Rgg48kFuQ,Kevin,7,4,0,0
1818498,z3GKno925T4mTiPdbyYwng,Kiyah,145,167,74,0
1818580,y4zlZ1qarAuE5g8xEz0kFw,Josh,11,9,2,0
1818652,xOvPB3L0pa6rzMiFC6XkBQ,Daniel Varun,7,2,0,0
1818669,zOBSdBEHThRAoNxpym-RIg,Jamil,1,0,0,0
1819409,aqxC6Qlfo1W4MXXZjypCEA,Victoria,5,6,0,0
1819628,-iZ_i_4njS72MiFg2Ta7dw,Rob,16,6,0,0
1819711,6ClDneO--3n8l-7rkBMwJQ,Amber,3,0,0,0
1819854,DKouqT-RZefxZkg9TbWQpg,Scott,21,20,3,0
1820038,QviNG98kzlnfat_CBYJ1Rw,Christian,8,4,1,0
1820462,TaTdypUlzuVkZ1QlWaj_jw,John,27,15,5,0
1821461,csv92ASQMlaTyvOptNLVyQ,Harper Kirk,2,0,0,0
1821601,3rEcfUykiNDMNxHOuPZtkg,Justine,5,11,0,0
1821723,1S960MobYwmlsNs4WwRaFw,Chris,3,2,0,0
1821731,xjoUaHW4R_MJlf1nRUvxiA,Jason,16,8,4,0
1822012,KEVJbO4WxkuMQSog3N9z4A,Manuela,7,0,0,0
1822016,RQb1OdbY3dMuK0HjW6dY1Q,Meg,1,1,0,0
1822127,7iFcDECFJJLk4SMQn-0jrw,Erin,8,0,1,0
1822183,Ivk3f17R3IZzgQ2ouZMgJQ,Shawna,4,1,1,0
1822549,0HF5s4lAHeujF0eq-DRQgw,Delmar,42,24,9,0
1823138,IQd6c_TlpGOeYTCfWQX0AQ,Ariel,1,0,0,0
1823404,O_C4weEK5zJ49GmvnqxWzA,Madison,3,0,0,0
1823423,YkfMikCbYfhrQvknL7MP-A,Mike,33,18,3,0
1823516,VHHfJluMu8lHb6koVIJNEw,Letty,12,4,1,0
1823796,QoP11w7EoPsacoy02UdUEQ,Luis,8,3,1,0
1823896,85wFdzsMU3fGNLS3GQXMPg,Jennifer,3,0,0,0
1824142,QH8_bl5BY9eMUOVgdx84ZA,Sharon,5,3,0,0
1824165,tuVvSYBn2xQfTHn4i3NzRQ,Ira,2,0,0,0
1824187,fdsCAYdfCxPjEbIrSpNB3w,Jennifer,17,10,1,0
1824377,rYN3SNriUWlaeFB6xgQs_A,Todd,26,27,7,0
1824643,4AdVSRc0B7NDj2z6YIpVXw,Jena,2,1,0,0
1824742,GfTSsCmJhCNtgUAMMqKBfw,Anna,34,94,5,0
1825192,OqzAI-MjMu767fg0whZNIw,Tyler,14,5,5,0
1825235,gHl5BTIDBeWb_wFWFuCIVQ,Mikey,12,4,2,0
1825313,F8uBnpxh9Ne5Dk0zJ-yF5w,Raysa,7,3,0,0
1825404,rebqjDKmDGj2JuRXFl8z0g,Timothy,64,47,12,0
1825542,gaSH9B6bfHBZFifHAr9LvA,Mikki,2,0,0,0
1825712,sIREAJ6I84b6ytxmhCjnjw,Kimberly,10,25,0,0
1825939,xfmTTus-BMHUHCYqYIjQKw,Jackeline,3,2,0,0
1826572,S6aYoOjT-K9PkLq6LBgmkQ,Melanie,50,50,10,0
1826666,iaEhVjzOggSn_ar0HtfbGg,Bit,19,14,1,0
1826726,fHDCg7Le6etuMTkewhngkw,Emily,2,1,0,0
1826750,WUSiThmgcw_3MWXcCZsvDw,Crystal,50,68,23,0
1828077,HwquMejG1l-C80bj7Ycpiw,Ben,5,7,1,0
1828128,wNVcY52jSQIcDlXUFlkjvg,Angela,4,2,0,0
1828406,ZShk1D_oAHh_RSwE5Rgt2g,Dan,6,0,2,0
1828506,NZ8j2oaRDpv5yZwir43ACw,JC,39,35,9,0
1828656,v8fwxO6tr3woe1EYAnZ_sg,Kristina,1,0,0,0
1828803,142u5pqvaUXeGVTCDiVkgw,aracely,4,13,1,0
1828877,NsRzgTWLjcKhpELjfju3MA,Colleen,3,0,0,0
1828946,mTtbWw97YIipr00bTFonRg,Tina,21,19,0,0
1829018,guTiOIYJBBbKGclyNDa2nw,Sidney,1,1,0,0
1829180,rMbuVh1kfAcqC0WVxoI8Dg,Bob,14,2,2,0
1829932,1sUGFx5KYIZvQbY93C_nBg,Tori,1,1,0,0
1829965,RQfVLbFhd9v0bMW9p0vUcw,Clue,20,54,10,0
1830135,MAsWhDtFmtNl-MMwkvgA-g,Tessia,3,0,0,0
1830370,-4eJG4g8qpE-5KuCEJNrug,Courtney,1,0,0,0
1831115,O1bMBi7Kh-H7mU0vfPdWMw,Kent,4,6,0,0
1831250,xPu7bWt-Yfd8PRpuP0VtsA,Troy,28,20,0,0
1831372,fxzdGnCr122U1sH2GOXeSw,Bonnie,6,3,0,0
1831500,xA8DHZAfZ5sjo-zFp19n4A,John,3,4,3,0
1831690,QB9i2XmsVNQwFCa5q7NXKw,Mena,4,0,0,0
1831790,zRByHAcDGi3P7t1nmpM4AQ,Octavian,3,4,1,0
1832127,D9aX3V0o-IV3FaxulePI-Q,Vicky,3,0,0,0
1832314,bmocGfQNnp9yIbIyIw_jxw,George,4,1,0,0
1832382,gna2CxeZAxMuLt7fNDPQLg,Sonya,10,1,0,0
1832695,9aa7OHWp9DtB-BcDi2YrVw,Danielle,4,0,0,0
1832776,6q48Kb3WnC7-uCvZ3PxewA,Sharon Anesetti,4,7,3,0
1832865,eR6QUZeGSL1j0Qi8ZrgSZw,M.,29,29,4,0
1832918,jzSiqICvZnr5YIriovnBQA,Cierra,3,5,0,0
1833022,yMV9U9vfcHdLutbWrTz9Rg,Gabriella,5,1,2,0
1833207,zNcYW8zigrYSzcH8od-iYg,Kate,9,5,3,0
1833210,bWA6m1midk5Uj7oIqG-HTg,Emanuel,6,4,2,0
1833394,OMkF1-qNDbNcmmWN14Wf0g,Dianna,33,31,5,0
1833498,F5_9UuV_YzynNUxXKCBxdg,Ed,6,2,0,0
1834436,rZ8iMwwiF8754wYkkkbSdw,Megan,18,6,2,0
1834807,TCCfLvxztDiQfHme3LnSaA,Melinda,92,169,109,0
1834828,h1ivxdRWJPdQq_drnFMvBA,Eileen,3,0,0,0
1834907,75_Ht3QLsDAPj3NYx9WfCw,Alan,7,6,0,0
1834994,ToQINWBdg2uee_-h8VRNFw,Courtney,8,3,1,0
1835098,364Qy60yivjKeG2V3DyM4Q,Michel,112,83,46,0
1835547,mom6ZbAeehMGg5Ot-uYslA,Melissa,5,0,0,0
1835638,YgFe4FD-OVDxXShJpEF_Ng,Melissa,4,7,1,0
1835764,h6tLTp2Ob2RQTMmepFP9DA,Mark,1,0,0,0
1835773,5J1X72aYed3KXOHJFRA8Qg,Natalie,2,1,0,0
1835828,09-rpSAH_Rhw2UboLUsJjA,Denny,23,11,2,0
1835892,tGc--i3vtc2BDJq4zM3sfg,Vicky,2,0,0,0
1836093,WuhtZGCOvSbMNCaefZt_Ag,Sheri,7,1,0,0
1836387,9vEYYHlj2XzX4-k6gsHRJQ,Kali,1,0,0,0
1836626,wAPhbNsw9S1qm7q0vQQDoA,Dan,17,10,2,0
1836681,wuc1pYymof60ExA4PkfTcQ,Beth,60,22,4,0
1836777,eYAatZkYYGufe46fu8M3pQ,Marcy,1,1,0,0
1837013,mOrHkPPOpTCPmdloD35ZRg,Barb'ra,30,30,5,0
1837539,ME3b16zYoc3c1QBJbdx-lA,April,2,2,0,0
1837819,BcERNYquvWse13kgHa8f-g,Katie,7,1,0,0
1838115,Ygg5C17VbbJdmfu9KXvdTA,Kris,7,4,1,0
1838363,AH2Akb-letrobPfIVtEvgA,Daniel,3,2,0,0
